User name,AWS access key,Event time,Event source,Event name,AWS region,Source IP address,User agent,Error code,Resources,Request ID,Event ID,Read-only,Event type,Recipient Account Id,Event category
CloudTrail,ASIA3QA45SFD3CKEVSDS,2020-10-10T18:15:07Z,iam.amazonaws.com,ChangePassword,us-east-1,AWS Internal,AWS Internal,,[],35dd11db-3409-4eba-9469-b994b365370c,1669e11e-f68d-4c16-8d6e-e66b33c1a996,false,AwsApiCall,790334640455,
root,ASIA3QA45SFDWED7ZBFE,2020-10-10T18:13:40Z,iam.amazonaws.com,ListGroupsForUser,us-east-1,204.83.217.131,console.amazonaws.com,,[],480f7e48-7b32-4c60-805a-891df6f359cd,8b840978-944a-4014-9428-037ce014f91c,,AwsApiCall,790334640455,
root,ASIA3QA45SFDWED7ZBFE,2020-10-10T18:13:40Z,iam.amazonaws.com,ListGroupsForUser,us-east-1,204.83.217.131,console.amazonaws.com,,[],3d1b78ff-5bbe-4ee5-9507-3c246600cabe,c557d637-c4ff-4d20-92bb-f514110c1475,,AwsApiCall,790334640455,
root,ASIA3QA45SFDWED7ZBFE,2020-10-10T18:13:40Z,iam.amazonaws.com,AddUserToGroup,us-east-1,204.83.217.131,console.amazonaws.com,,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""Accountant""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""Reviewers""}]",94a10e8e-1c8d-44d7-8973-ce187f72ffaa,e75a4bc6-8015-4eba-a2c5-20ee35718ac5,,AwsApiCall,790334640455,
root,ASIA3QA45SFDWED7ZBFE,2020-10-10T18:13:32Z,iam.amazonaws.com,ListGroups,us-east-1,204.83.217.131,console.amazonaws.com,,[],edef7c2e-3924-4a31-92ba-a43025b5fee0,15d164dd-cbae-485a-aaa8-12290c912448,,AwsApiCall,790334640455,
root,ASIA3QA45SFDWED7ZBFE,2020-10-10T18:13:32Z,iam.amazonaws.com,ListAccessKeys,us-east-1,204.83.217.131,console.amazonaws.com,,[],b4eacb7d-2229-4436-a161-b64b3bd0284b,681c115c-b4cf-40a9-871e-0c59db7aa746,,AwsApiCall,790334640455,
root,ASIA3QA45SFDWED7ZBFE,2020-10-10T18:13:31Z,iam.amazonaws.com,ListAccountAliases,us-east-1,204.83.217.131,console.amazonaws.com,,[],836690b3-e3c0-432c-94d0-a8495b8f2268,a6831f91-6dbf-4d82-958b-7985496f4138,,AwsApiCall,790334640455,
root,ASIA3QA45SFDWED7ZBFE,2020-10-10T18:13:31Z,iam.amazonaws.com,GetAccountSummary,us-east-1,204.83.217.131,console.amazonaws.com,,[],ab6c3dfe-c5f1-485f-aad2-9bfe9917c273,b68d26dc-edf2-4457-a7f8-589980058ea1,,AwsApiCall,790334640455,
root,ASIA3QA45SFDWED7ZBFE,2020-10-10T18:13:31Z,iam.amazonaws.com,GetAccountPasswordPolicy,us-east-1,204.83.217.131,console.amazonaws.com,,[],00169077-7f64-4c8c-911d-ec9789082516,bb79b04c-c15c-4a17-a390-bdf5e9b0196b,,AwsApiCall,790334640455,
root,ASIA3QA45SFDWED7ZBFE,2020-10-10T18:13:27Z,iam.amazonaws.com,ListUserTags,us-east-1,204.83.217.131,console.amazonaws.com,,[],2b5485a8-1ce7-4329-8c0f-9e787efbb2dd,93d27d86-822a-4613-b4b6-656d9017735a,,AwsApiCall,790334640455,
root,ASIA3QA45SFDWED7ZBFE,2020-10-10T18:13:27Z,iam.amazonaws.com,GetUser,us-east-1,204.83.217.131,console.amazonaws.com,,[],83414e7d-32bb-4818-b8ec-32b82e547798,c5e06ce4-37a5-4145-a0a3-376ba750047a,,AwsApiCall,790334640455,
root,ASIA3QA45SFDWED7ZBFE,2020-10-10T18:13:27Z,iam.amazonaws.com,ListAttachedUserPolicies,us-east-1,204.83.217.131,console.amazonaws.com,,[],6d6e2b70-dabc-42a9-b96f-45386878369c,cdef9d18-f0ae-40a7-8655-6df934d097eb,,AwsApiCall,790334640455,
root,ASIA3QA45SFDWED7ZBFE,2020-10-10T18:13:22Z,iam.amazonaws.com,ListGroupsForUser,us-east-1,204.83.217.131,console.amazonaws.com,,[],19eeaf05-ac8c-4e32-bdf7-9ae5ad647ed3,090b5ec2-f300-4dfb-9332-8b44e09591a1,,AwsApiCall,790334640455,
root,ASIA3QA45SFDWED7ZBFE,2020-10-10T18:13:22Z,iam.amazonaws.com,ListGroupsForUser,us-east-1,204.83.217.131,console.amazonaws.com,,[],df756b4b-4385-43fd-97ae-c8a303577322,25359f97-4a29-4f9a-b9c6-57f4f0120930,,AwsApiCall,790334640455,
root,ASIA3QA45SFDWED7ZBFE,2020-10-10T18:13:22Z,iam.amazonaws.com,AddUserToGroup,us-east-1,204.83.217.131,console.amazonaws.com,,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""CloudTrail""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""CloudTrailAdmins""}]",0c4cec8c-77fc-4a9d-8954-6a00439770de,30a30952-b45b-4bc1-a2a7-2cde27bb2fa1,,AwsApiCall,790334640455,
root,ASIA3QA45SFDWED7ZBFE,2020-10-10T18:13:17Z,iam.amazonaws.com,ListAccountAliases,us-east-1,204.83.217.131,console.amazonaws.com,,[],a7a108c6-3205-4823-894e-70082011a1ab,4f9e931b-d828-4d7e-9b76-dc128c848c31,,AwsApiCall,790334640455,
root,ASIA3QA45SFDWED7ZBFE,2020-10-10T18:13:17Z,iam.amazonaws.com,ListGroups,us-east-1,204.83.217.131,console.amazonaws.com,,[],ec014938-dd3a-476f-a12d-b287c1ac4624,763554f9-281b-431c-a3d3-3052a12b118a,,AwsApiCall,790334640455,
root,ASIA3QA45SFDWED7ZBFE,2020-10-10T18:13:17Z,iam.amazonaws.com,GetAccountPasswordPolicy,us-east-1,204.83.217.131,console.amazonaws.com,,[],90e9328a-9328-4da4-a399-4b0941c14ff9,772105aa-ae25-4579-a305-be9b346a63a7,,AwsApiCall,790334640455,
root,ASIA3QA45SFDWED7ZBFE,2020-10-10T18:13:17Z,iam.amazonaws.com,GetAccountSummary,us-east-1,204.83.217.131,console.amazonaws.com,,[],b70643c7-138a-4401-9555-8846d7fb9fa2,8be56919-b21c-4447-88df-2e10e5ebf1b7,,AwsApiCall,790334640455,
root,ASIA3QA45SFDWED7ZBFE,2020-10-10T18:13:17Z,iam.amazonaws.com,ListAccessKeys,us-east-1,204.83.217.131,console.amazonaws.com,,[],70b20804-f691-4871-93d8-6874ea5be2e1,dbd2cf75-b13f-41d2-84e5-234915bf218a,,AwsApiCall,790334640455,
root,ASIA3QA45SFDWED7ZBFE,2020-10-10T18:13:09Z,iam.amazonaws.com,ListUserTags,us-east-1,204.83.217.131,console.amazonaws.com,,[],fe0a79a0-0b00-450f-af11-3490e1feab45,18a83b62-3c8e-4173-a156-a7a69bec00c0,,AwsApiCall,790334640455,
root,ASIA3QA45SFDWED7ZBFE,2020-10-10T18:13:09Z,iam.amazonaws.com,GetUser,us-east-1,204.83.217.131,console.amazonaws.com,,[],2af68023-4e52-4bdf-b17e-be034f0b684d,1eeacbb9-3d1e-459e-9397-90a6b832cf89,,AwsApiCall,790334640455,
root,ASIA3QA45SFDWED7ZBFE,2020-10-10T18:13:09Z,iam.amazonaws.com,ListAttachedUserPolicies,us-east-1,204.83.217.131,console.amazonaws.com,,[],4b431fe4-50c1-4307-a288-45e4f32e7551,de0e9227-0498-4427-9483-a348c5374ea0,,AwsApiCall,790334640455,
root,ASIA3QA45SFDWED7ZBFE,2020-10-10T18:13:05Z,iam.amazonaws.com,ListUsers,us-east-1,204.83.217.131,console.amazonaws.com,,[],26f244c7-01f2-4483-b350-8ff21821374a,527c984f-df79-4c62-bd49-38ad284a2ad7,,AwsApiCall,790334640455,
root,ASIA3QA45SFDWED7ZBFE,2020-10-10T18:13:03Z,iam.amazonaws.com,ListGroups,us-east-1,204.83.217.131,console.amazonaws.com,,[],ef54d8b9-51dc-4a79-9b9f-67a7efef4bdb,3977d576-874a-40ee-9bea-d8887808c86a,,AwsApiCall,790334640455,
root,ASIA3QA45SFDWED7ZBFE,2020-10-10T18:13:03Z,iam.amazonaws.com,ListGroups,us-east-1,204.83.217.131,console.amazonaws.com,,[],0f6c2897-0b71-4cde-a9ac-f7016e010661,5a805d10-2d82-4c1d-8250-6ca8b996dfe1,,AwsApiCall,790334640455,
root,ASIA3QA45SFDWED7ZBFE,2020-10-10T18:13:03Z,iam.amazonaws.com,ListGroups,us-east-1,204.83.217.131,console.amazonaws.com,,[],9c3d3f99-9b6f-4293-91e4-5e0d40d05d3f,68366902-9fce-4dd8-919e-b9d11a4667f0,,AwsApiCall,790334640455,
root,ASIA3QA45SFDWED7ZBFE,2020-10-10T18:13:03Z,iam.amazonaws.com,ListUsers,us-east-1,204.83.217.131,console.amazonaws.com,,[],3a700bd5-6574-45c1-954e-fb637b245f45,8337a952-2c9a-4340-9b6e-f67b0d09901d,,AwsApiCall,790334640455,
root,ASIA3QA45SFDWED7ZBFE,2020-10-10T18:13:03Z,iam.amazonaws.com,ListGroups,us-east-1,204.83.217.131,console.amazonaws.com,,[],cea4b196-c0ea-4cd3-803d-a427d4a61335,8cabbfb2-de97-4cb9-aa43-a238c4e7ad03,,AwsApiCall,790334640455,
root,ASIA3QA45SFDWED7ZBFE,2020-10-10T18:13:03Z,iam.amazonaws.com,ListGroups,us-east-1,204.83.217.131,console.amazonaws.com,,[],a5dd9291-3bcc-4502-9dc8-08471bfd9307,96bd8ff8-7c78-4acc-90f9-0b9c5a568466,,AwsApiCall,790334640455,
root,ASIA3QA45SFDWED7ZBFE,2020-10-10T18:13:02Z,iam.amazonaws.com,ListGroups,us-east-1,204.83.217.131,console.amazonaws.com,,[],a3071a28-8575-42ac-b0f9-cb82db5be365,425af3c3-07b2-43c8-a1fc-6987c9de272e,,AwsApiCall,790334640455,
root,ASIA3QA45SFDWED7ZBFE,2020-10-10T18:12:57Z,iam.amazonaws.com,ListPolicies,us-east-1,204.83.217.131,console.amazonaws.com,,[],7b17e117-d5ad-4f55-a50e-4470e4483274,1ba7ca39-9552-4995-9919-629cd30f7f24,,AwsApiCall,790334640455,
root,ASIA3QA45SFDWED7ZBFE,2020-10-10T18:12:57Z,iam.amazonaws.com,ListAccountAliases,us-east-1,204.83.217.131,console.amazonaws.com,,[],51fcf0eb-ef02-4577-829e-8f991c869cfb,c3050e96-c58b-425b-9267-05c8aa5ecd72,,AwsApiCall,790334640455,
root,ASIA3QA45SFDWED7ZBFE,2020-10-10T18:12:56Z,iam.amazonaws.com,CreateLoginProfile,us-east-1,204.83.217.131,console.amazonaws.com,,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""CloudTrail""}]",cf649f58-cd9b-40c5-bfa8-291e8d956048,5a951e5f-9bc4-4b59-9a5d-40a103d8a45d,,AwsApiCall,790334640455,
root,ASIA3QA45SFDWED7ZBFE,2020-10-10T18:12:56Z,iam.amazonaws.com,ListUsers,us-east-1,204.83.217.131,console.amazonaws.com,,[],7cf9c9ab-d851-46eb-b7eb-b6baddc1a58e,62287a26-4c8c-4d13-9369-fc02102debc4,,AwsApiCall,790334640455,
root,ASIA3QA45SFDWED7ZBFE,2020-10-10T18:12:56Z,iam.amazonaws.com,GetPolicy,us-east-1,204.83.217.131,console.amazonaws.com,,[],0e9b5ba2-fa6a-4f77-89c2-0f488713a617,a31beb29-b68e-4c8a-a990-016be9af49cc,,AwsApiCall,790334640455,
root,ASIA3QA45SFDWED7ZBFE,2020-10-10T18:12:56Z,iam.amazonaws.com,GetAccountPasswordPolicy,us-east-1,204.83.217.131,console.amazonaws.com,,[],66e36a20-65a0-4303-b2ac-ca691fdd9f54,a8734a40-7eb2-4448-b70f-fd179749b573,,AwsApiCall,790334640455,
root,ASIA3QA45SFDWED7ZBFE,2020-10-10T18:12:56Z,iam.amazonaws.com,CreateLoginProfile,us-east-1,204.83.217.131,console.amazonaws.com,,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""Accountant""}]",5b477b70-64ae-4f68-a873-c1abf4e37f75,dcc0aa48-e183-40a8-bc4e-9a71736c2f30,,AwsApiCall,790334640455,
root,ASIA3QA45SFDWED7ZBFE,2020-10-10T18:12:56Z,iam.amazonaws.com,GetAccountPasswordPolicy,us-east-1,204.83.217.131,console.amazonaws.com,,[],180844cf-efa9-4626-9742-43ac373bb86e,e738af71-212b-4fe9-9a1a-6aa8be59fda9,,AwsApiCall,790334640455,
root,ASIA3QA45SFDWED7ZBFE,2020-10-10T18:12:56Z,iam.amazonaws.com,AttachUserPolicy,us-east-1,204.83.217.131,console.amazonaws.com,,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""Accountant""},{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/IAMUserChangePassword""}]",a1094667-9597-47f6-9b06-6e790d19e73e,f4efd0a6-f8e7-4485-8c46-535251b307e2,,AwsApiCall,790334640455,
root,ASIA3QA45SFDWED7ZBFE,2020-10-10T18:12:55Z,iam.amazonaws.com,CreateUser,us-east-1,204.83.217.131,console.amazonaws.com,,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""arn:aws:iam::790334640455:user/Accountant""},{""resourceType"":""AWS::IAM::User"",""resourceName"":""Accountant""},{""resourceType"":""AWS::IAM::User"",""resourceName"":""AIDA3QA45SFD7QGQSEWHR""}]",a302c4df-3e16-4afc-aa9d-0210d3bc5dc7,8a3742f6-1c79-43bf-aa7d-b24e607726aa,,AwsApiCall,790334640455,
root,ASIA3QA45SFDWED7ZBFE,2020-10-10T18:12:55Z,iam.amazonaws.com,CreateUser,us-east-1,204.83.217.131,console.amazonaws.com,,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""AIDA3QA45SFD5EA36ILJE""},{""resourceType"":""AWS::IAM::User"",""resourceName"":""CloudTrail""},{""resourceType"":""AWS::IAM::User"",""resourceName"":""arn:aws:iam::790334640455:user/CloudTrail""}]",40523e36-ede2-4ec4-95e4-c12e48799710,b469ddbf-9823-427c-9755-66be01340783,,AwsApiCall,790334640455,
root,ASIA3QA45SFDWED7ZBFE,2020-10-10T18:12:55Z,iam.amazonaws.com,AttachUserPolicy,us-east-1,204.83.217.131,console.amazonaws.com,,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""CloudTrail""},{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/IAMUserChangePassword""}]",85ec0239-7e10-4c31-b4b0-a901e95f5ff0,b516a601-3571-49e2-95b2-e558fef70f89,,AwsApiCall,790334640455,
root,ASIA3QA45SFDWED7ZBFE,2020-10-10T18:12:42Z,iam.amazonaws.com,ListAttachedGroupPolicies,us-east-1,204.83.217.131,console.amazonaws.com,,[],f3f25a38-b6e5-4b87-9b80-20f0c168f48c,3b24b585-d4d7-409b-bc2e-c7c28d1d50d6,,AwsApiCall,790334640455,
root,ASIA3QA45SFDWED7ZBFE,2020-10-10T18:12:42Z,iam.amazonaws.com,ListAttachedGroupPolicies,us-east-1,204.83.217.131,console.amazonaws.com,,[],a2d573b8-89b1-4f0c-8ff2-c0f5c13a20b2,5253ad1b-6392-4442-9911-7ea4eb78341f,,AwsApiCall,790334640455,
root,ASIA3QA45SFDWED7ZBFE,2020-10-10T18:12:42Z,iam.amazonaws.com,ListAttachedGroupPolicies,us-east-1,204.83.217.131,console.amazonaws.com,,[],832744e2-247b-47d5-8598-60c8ebd45410,ab48fb2c-0535-4b68-8e58-267ee39feccb,,AwsApiCall,790334640455,
root,ASIA3QA45SFDWED7ZBFE,2020-10-10T18:12:11Z,iam.amazonaws.com,ListUsers,us-east-1,204.83.217.131,console.amazonaws.com,,[],f4d8f442-3da9-4749-9f1e-e9043ca04032,e70c2900-70f1-4285-9e86-bc111ad3c8d7,,AwsApiCall,790334640455,
root,ASIA3QA45SFDWED7ZBFE,2020-10-10T18:12:04Z,iam.amazonaws.com,ListAttachedGroupPolicies,us-east-1,204.83.217.131,console.amazonaws.com,,[],d6095d02-3c43-4623-bba8-f615f0ba0fbc,f6d32de7-57cb-4124-9a68-a91aeba13b45,,AwsApiCall,790334640455,
root,ASIA3QA45SFDWED7ZBFE,2020-10-10T18:11:58Z,iam.amazonaws.com,ListGroups,us-east-1,204.83.217.131,console.amazonaws.com,,[],9d909d24-5908-4b73-8e1b-f6dd164b9934,0f6888b6-e665-4dae-b633-91ee8ccf4bd7,,AwsApiCall,790334640455,
root,ASIA3QA45SFDWED7ZBFE,2020-10-10T18:11:58Z,iam.amazonaws.com,AttachGroupPolicy,us-east-1,204.83.217.131,console.amazonaws.com,,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/job-function/Billing""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""Reviewers""}]",009dfc8c-2be5-406d-a7ac-db91ac7a247f,30b38a2f-9940-4b4c-868f-18fd2fc3e7cf,,AwsApiCall,790334640455,
root,ASIA3QA45SFDWED7ZBFE,2020-10-10T18:11:58Z,iam.amazonaws.com,ListGroups,us-east-1,204.83.217.131,console.amazonaws.com,,[],fea59fc6-f3af-4d67-9b9b-c6634e1677b1,5432b119-d95a-4901-a18e-491cbaa270b6,,AwsApiCall,790334640455,
root,ASIA3QA45SFDWED7ZBFE,2020-10-10T18:11:58Z,iam.amazonaws.com,CreateGroup,us-east-1,204.83.217.131,console.amazonaws.com,,"[{""resourceType"":""AWS::IAM::Group"",""resourceName"":""Reviewers""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""AGPA3QA45SFDUJS4JYUYB""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""arn:aws:iam::790334640455:group/Reviewers""}]",48a0eed2-e98f-4f39-920a-05dba713ff5d,b50dec54-e38c-4924-8ffb-2ceb4517942e,,AwsApiCall,790334640455,
root,ASIA3QA45SFDWED7ZBFE,2020-10-10T18:11:51Z,iam.amazonaws.com,ListPolicies,us-east-1,204.83.217.131,console.amazonaws.com,,[],aa310cd9-ae9b-4727-af62-d328fec7b3d5,4112f4d9-3626-4d6f-a4d9-701708f50ac5,,AwsApiCall,790334640455,
root,ASIA3QA45SFDWED7ZBFE,2020-10-10T18:11:50Z,iam.amazonaws.com,ListPolicies,us-east-1,204.83.217.131,console.amazonaws.com,,[],34b74403-4189-4b5d-bf98-f9e71ef38356,e9fd770b-a723-4461-a94f-b427f25f23cf,,AwsApiCall,790334640455,
root,ASIA3QA45SFDWED7ZBFE,2020-10-10T18:11:34Z,iam.amazonaws.com,ListGroups,us-east-1,204.83.217.131,console.amazonaws.com,,[],c2f1c5f9-7841-4883-a181-f2a5ea5c75b3,afb74192-3533-4d6d-93d0-555a458c9ffa,,AwsApiCall,790334640455,
root,ASIA3QA45SFDWED7ZBFE,2020-10-10T18:11:34Z,iam.amazonaws.com,ListGroups,us-east-1,204.83.217.131,console.amazonaws.com,,[],b86ad976-df90-4a9e-a5ac-498e4ba02572,d473f719-0d01-4cd1-8d89-cce7c1a0e0fd,,AwsApiCall,790334640455,
root,ASIA3QA45SFDWED7ZBFE,2020-10-10T18:11:30Z,iam.amazonaws.com,AttachGroupPolicy,us-east-1,204.83.217.131,console.amazonaws.com,,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/AWSCloudTrailFullAccess""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""CloudTrailAdmins""}]",55818844-3045-4e38-bd67-fabe2ad0273b,16c6d240-b722-4b51-8131-f0caecfc86af,,AwsApiCall,790334640455,
root,ASIA3QA45SFDWED7ZBFE,2020-10-10T18:11:30Z,iam.amazonaws.com,GetPolicy,us-east-1,204.83.217.131,console.amazonaws.com,,[],575f5d75-bea7-4cd3-95b5-4318a8252eef,581ff8b6-4890-4006-84b2-223986cfc336,,AwsApiCall,790334640455,
root,ASIA3QA45SFDWED7ZBFE,2020-10-10T18:11:30Z,iam.amazonaws.com,AttachGroupPolicy,us-east-1,204.83.217.131,console.amazonaws.com,,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/AWSCloudTrail_FullAccess""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""CloudTrailAdmins""}]",f3dc47dd-f3c1-46a9-8d56-4de60b8d4b2f,5e543878-1833-4daa-bd2f-d7cd491f6713,,AwsApiCall,790334640455,
root,ASIA3QA45SFDWED7ZBFE,2020-10-10T18:11:30Z,iam.amazonaws.com,ListAttachedGroupPolicies,us-east-1,204.83.217.131,console.amazonaws.com,,[],64e169fc-31a6-40dd-8189-af44a5a125bd,ca77e4d5-ea25-4d15-9169-8714a545d120,,AwsApiCall,790334640455,
root,ASIA3QA45SFDWED7ZBFE,2020-10-10T18:11:30Z,iam.amazonaws.com,ListPolicies,us-east-1,204.83.217.131,console.amazonaws.com,,[],fa51bca2-bd09-44ab-b28d-c8ab04c9c9a9,cb83b5d2-7a20-4f0c-9348-ea6caf31395f,,AwsApiCall,790334640455,
root,ASIA3QA45SFDWED7ZBFE,2020-10-10T18:11:30Z,iam.amazonaws.com,GetPolicy,us-east-1,204.83.217.131,console.amazonaws.com,,[],b665205e-4c49-4125-81bb-f2d6ce9f4048,ce1ab0e8-12a7-4d17-93b7-5f81b02122d2,,AwsApiCall,790334640455,
root,ASIA3QA45SFDWED7ZBFE,2020-10-10T18:11:14Z,iam.amazonaws.com,ListPolicies,us-east-1,204.83.217.131,console.amazonaws.com,,[],f0cdd029-dd55-4112-927f-7756ca28b6e7,b460e2ed-1b17-4ce7-9877-99faeb9becfc,,AwsApiCall,790334640455,
root,ASIA3QA45SFDWED7ZBFE,2020-10-10T18:11:13Z,iam.amazonaws.com,ListPolicies,us-east-1,204.83.217.131,console.amazonaws.com,,[],c38b747a-fbd4-41a9-bdd8-c7fe39fa85ce,56c16966-f954-4d31-bb4f-2a3bae97bc68,,AwsApiCall,790334640455,
root,ASIA3QA45SFDWED7ZBFE,2020-10-10T18:11:09Z,iam.amazonaws.com,ListAttachedGroupPolicies,us-east-1,204.83.217.131,console.amazonaws.com,,[],b6fe34d2-63b5-4536-9d91-b9f589952687,97d608e9-7575-42c8-b48b-db2ecf60bfa3,,AwsApiCall,790334640455,
root,ASIA3QA45SFDWED7ZBFE,2020-10-10T18:11:04Z,iam.amazonaws.com,ListGroups,us-east-1,204.83.217.131,console.amazonaws.com,,[],d6224aa9-0d73-4a90-b02d-b36c773d158b,367defd7-8387-41a6-babb-2771e24b9c86,,AwsApiCall,790334640455,
root,ASIA3QA45SFDWED7ZBFE,2020-10-10T18:11:04Z,iam.amazonaws.com,ListGroups,us-east-1,204.83.217.131,console.amazonaws.com,,[],ab5a5a37-e8c9-430b-8cf6-dbc63d122e87,ea43719f-2039-4378-9ea9-1985d876392f,,AwsApiCall,790334640455,
root,ASIA3QA45SFDWED7ZBFE,2020-10-10T18:10:48Z,iam.amazonaws.com,ListGroups,us-east-1,204.83.217.131,console.amazonaws.com,,[],958a7f7d-39f1-4e54-8fc9-2cf9be2125b3,28673839-a4a9-459a-99e2-2bb3d3135af8,,AwsApiCall,790334640455,
root,ASIA3QA45SFDWED7ZBFE,2020-10-10T18:10:48Z,iam.amazonaws.com,ListGroups,us-east-1,204.83.217.131,console.amazonaws.com,,[],4a8c323c-9242-4207-8c82-9a6b37ab131d,3432ca4d-2ae8-42a6-b909-5a5a160d81c3,,AwsApiCall,790334640455,
root,ASIA3QA45SFDWED7ZBFE,2020-10-10T18:10:48Z,iam.amazonaws.com,ListGroups,us-east-1,204.83.217.131,console.amazonaws.com,,[],de34b19b-595a-45c2-8ed7-eee107620d51,fcfcf12c-fb30-4051-873a-8c6507caa79c,,AwsApiCall,790334640455,
root,ASIA3QA45SFDWED7ZBFE,2020-10-10T18:10:48Z,iam.amazonaws.com,CreateGroup,us-east-1,204.83.217.131,console.amazonaws.com,,"[{""resourceType"":""AWS::IAM::Group"",""resourceName"":""arn:aws:iam::790334640455:group/CloudTrailAdmins""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""AGPA3QA45SFDUBGOW6T3C""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""CloudTrailAdmins""}]",9a439070-2363-4875-adcb-c6d78b752d28,fee86424-2274-42c0-9eb9-5ff65eb77dbd,,AwsApiCall,790334640455,
root,ASIA3QA45SFDWED7ZBFE,2020-10-10T18:10:46Z,iam.amazonaws.com,ListPolicies,us-east-1,204.83.217.131,console.amazonaws.com,,[],bbf07827-0446-41dd-ab88-af4cfa1337dc,adee265b-6a40-4045-a50a-2512b98b3fcd,,AwsApiCall,790334640455,
root,ASIA3QA45SFDWED7ZBFE,2020-10-10T18:10:45Z,iam.amazonaws.com,ListPolicies,us-east-1,204.83.217.131,console.amazonaws.com,,[],9afa8c08-f64f-4cc1-a600-54f5bdfe7e1e,749e6def-f14b-46f7-afa7-becb6d62f424,,AwsApiCall,790334640455,
root,ASIA3QA45SFDWED7ZBFE,2020-10-10T18:10:39Z,iam.amazonaws.com,ListGroups,us-east-1,204.83.217.131,console.amazonaws.com,,[],039fb2f6-3147-44a8-b660-7d30fbeb4a4d,25a61300-7e07-4a61-b065-b0464b384fe5,,AwsApiCall,790334640455,
root,ASIA3QA45SFDWED7ZBFE,2020-10-10T18:10:39Z,iam.amazonaws.com,ListGroups,us-east-1,204.83.217.131,console.amazonaws.com,,[],09d3b573-c02d-420b-a85b-cf864f0e5f0d,e0ecc925-cdde-433a-b4a8-b31a2411a0bf,,AwsApiCall,790334640455,
root,ASIA3QA45SFDWED7ZBFE,2020-10-10T18:10:23Z,iam.amazonaws.com,ListPolicies,us-east-1,204.83.217.131,console.amazonaws.com,,[],9cf83e68-b3a9-41f3-a3a1-7b75b35b2b59,27240220-ed4d-4691-9d3d-a0853b348831,,AwsApiCall,790334640455,
root,ASIA3QA45SFDWED7ZBFE,2020-10-10T18:10:22Z,iam.amazonaws.com,GetAccessKeyLastUsed,us-east-1,204.83.217.131,console.amazonaws.com,,[],5dd861eb-f7fa-483b-b8c8-6449139d4671,3a141b0b-d37d-4832-9105-11b1fbe314be,,AwsApiCall,790334640455,
root,ASIA3QA45SFDWED7ZBFE,2020-10-10T18:10:21Z,iam.amazonaws.com,ListUsers,us-east-1,204.83.217.131,console.amazonaws.com,,[],ff612bda-ae3d-4a20-b391-5717edfa7d24,69d036e0-08aa-488e-baf2-2b7fa447eadd,,AwsApiCall,790334640455,
root,ASIA3QA45SFDWED7ZBFE,2020-10-10T18:10:21Z,iam.amazonaws.com,ListUsers,us-east-1,204.83.217.131,console.amazonaws.com,,[],55fd815b-29bb-424f-bdb0-ffe2167ada9b,aac25ec1-da82-49d4-8d08-d382da0f7c47,,AwsApiCall,790334640455,
root,ASIA3QA45SFDWED7ZBFE,2020-10-10T18:10:21Z,iam.amazonaws.com,ListGroups,us-east-1,204.83.217.131,console.amazonaws.com,,[],46643ae0-52c1-4e1e-944b-6694dbe83f44,b8befb27-58f9-4895-83be-5385f3ec7b45,,AwsApiCall,790334640455,
root,ASIA3QA45SFDWED7ZBFE,2020-10-10T18:10:19Z,iam.amazonaws.com,GetAccountPasswordPolicy,us-east-1,204.83.217.131,console.amazonaws.com,,[],b085c439-1b0a-428e-b932-8a0edc5f800e,3c055ac6-7f3e-41c8-89de-a4a385545434,,AwsApiCall,790334640455,
root,ASIA3QA45SFDWED7ZBFE,2020-10-10T18:10:18Z,iam.amazonaws.com,UpdateAccountPasswordPolicy,us-east-1,204.83.217.131,console.amazonaws.com,,[],640de894-a511-4003-be36-90a977992f2d,3f385aaf-bb3c-4ece-aa0d-e6ce8837757e,,AwsApiCall,790334640455,
